7.316246299999999814e+06,1.195384200000000000e+07,5.097601589999999851e+06,3.954308008999999613e+06,9.635364949000000488e+05,1.427657444000000134e+06,1.428896334999999963e+06,2.495401098999999929e+06,3.716696821000000462e+06,2.082298038000000175e+06,4.427286936999999918e+06,3.841364759999999776e+06,1.120371245000000112e+06,6.947271909999999916e+05,1.463174550000000047e+06,4.043648413000000268e+07,1.154692467999999970e+07
9.388442169999999925e+06,1.369213180000000075e+07,5.658535690000000410e+06,4.376904629999999888e+06,1.051333999000000069e+06,1.659500689999999944e+06,1.659496868999999948e+06,2.784202160000000149e+06,3.702907618000000250e+06,2.101601615999999922e+06,3.096898540000000037e+06,2.669847720000000205e+06,5.984394170000000158e+05,1.810405589999999793e+05,1.056714722999999998e+06,4.607505724000000209e+07,7.602940958999999799e+06
3.388237660000000149e+06,7.568713500000000000e+06,1.413161409999999916e+06,1.643209671999999788e+06,1.285939027000000060e+05,4.682872045999999973e+05,4.675010860000000102e+05,5.955550659000000451e+05,9.987974438999999547e+05,4.990974450000000070e+05,1.115080199999999953e+06,1.004925060000000056e+06,2.474248969999999972e+05,7.306503999999999360e+04,3.984120100000000093e+05,1.717115439000000060e+07,2.838907206999999937e+06
8.156463299999999814e+06,1.560211650000000000e+07,5.283556776000000536e+06,4.615323700000000186e+06,6.771999090000001015e+05,1.303598842999999877e+06,1.303598084999999963e+06,2.114597538999999873e+06,3.041096013999999966e+06,1.601900566999999806e+06,3.136698490000000224e+06,2.845298209999999963e+06,8.512686230000000214e+05,3.373782135000000126e+05,1.233034080000000075e+06,4.369945122999999672e+07,8.403677617000000551e+06
4.043879080000000075e+06,8.334592700000000186e+06,2.991291560000000056e+06,2.153785259999999776e+06,3.882701599000000278e+05,7.989677323999999790e+05,8.004007667000000365e+05,1.230857763000000035e+06,1.785592013999999966e+06,9.610074198000000324e+05,1.829200169999999925e+06,1.612488820000000065e+06,3.592095810000000056e+05,1.033888601000000053e+05,4.444088699999999953e+05,2.348864446000000089e+07,4.348696300999999978e+06
6.991071400000000373e+06,9.775871300000000745e+06,5.449879628999999724e+06,3.540014919999999925e+06,8.774000243999999948e+05,1.515510163000000175e+06,1.515499763999999966e+06,2.353001919999999925e+06,3.377103573999999557e+06,2.105997663999999873e+06,3.578300370000000112e+06,2.758337620000000112e+06,5.461107010000000009e+05,1.731329200000000128e+05,9.817463299999999581e+05,3.750135035999999940e+07,8.037627941000000574e+06
2.366475830000000075e+06,6.986523799999999814e+06,1.410686044999999925e+06,1.284462600000000093e+06,1.369045719999999856e+05,4.285086879999999655e+05,4.290340830999999889e+05,5.941725169999999925e+05,1.061910769000000088e+06,5.019424249999999884e+05,1.016941140000000014e+06,9.315521800000000512e+05,2.005706089999999967e+05,4.485017538000000059e+04,3.107401199999999953e+05,1.520062133000000007e+07,2.504654223999999929e+06
2.976199859999999870e+06,7.283535599999999627e+06,1.544900659999999916e+06,1.559000500000000000e+06,1.382302097000000067e+05,4.157017547999999952e+05,4.154988501999999862e+05,5.995999459999999963e+05,1.069808074000000022e+06,4.404011810000000405e+05,8.886007700000000186e+05,9.587454599999999627e+05,2.294196889999999839e+05,5.286968499999999767e+04,5.652593810000000522e+05,1.644287664000000060e+07,2.694894984999999870e+06
6.814839200000000186e+06,1.321847759999999963e+07,3.943857279999999795e+06,2.917295339999999851e+06,5.366191698000000324e+05,1.082498935000000056e+06,1.082499699999999953e+06,1.767999681999999797e+06,2.609447279000000097e+06,1.411303254999999888e+06,2.898102209999999963e+06,2.485655080000000075e+06,4.817495659999999916e+05,1.344350230000000156e+05,8.758078199999999488e+05,3.538483743999999762e+07,6.875749699000000022e+06
5.581000780000000261e+06,1.301584430000000075e+07,3.169601500000000000e+06,2.760708790000000037e+06,4.146093938000000198e+05,8.422038599999999860e+05,8.422006470999999437e+05,1.303799999000000069e+06,2.045998946999999927e+06,1.100903257999999914e+06,1.954397620000000112e+06,1.773859540000000037e+06,3.704298489999999874e+05,9.508637552000000142e+04,5.781573100000000559e+05,3.107687148000000045e+07,4.771930695000000298e+06
6.277706299999999814e+06,1.026685569999999925e+07,4.014965439999999944e+06,3.382636919999999925e+06,5.871493595000000205e+05,1.071076070000000065e+06,1.069100935999999987e+06,1.708904679999999935e+06,2.656544521999999881e+06,1.507713981999999844e+06,2.831176020000000019e+06,3.040567500000000000e+06,7.953789559999998892e+05,3.117019820000000182e+05,9.344221040000000503e+05,3.254265391000000015e+07,7.913246562000000849e+06
4.460403299999999814e+06,6.957003200000000186e+06,2.758221109999999870e+06,2.362408359999999870e+06,3.903892306000000099e+05,8.328997868000000017e+05,8.328991698999999790e+05,1.321001215000000084e+06,2.070907435000000056e+06,1.070301516999999993e+06,1.847195945999999996e+06,1.753742708000000101e+06,4.355500050000000047e+05,1.152696695000000036e+05,6.772610999999999767e+05,2.305643432000000030e+07,4.829019428999999538e+06
2.712502669999999925e+06,5.473046900000000373e+06,1.596899479999999981e+06,1.411199673000000184e+06,2.291302051999999967e+05,5.544006356999999844e+05,5.541872850000000326e+05,8.514921540000000969e+05,1.559218676999999909e+06,8.771994377000000095e+05,1.602798824999999953e+06,1.461632590000000084e+06,2.453496000000000058e+05,5.161159491999999591e+04,5.221602999999999884e+05,1.581927711999999918e+07,3.883552910000000149e+06
3.572601419999999925e+06,7.657370200000000186e+06,2.138800259999999776e+06,1.946687229000000050e+06,2.581405443000000087e+05,5.776903053000000073e+05,5.789993257000000449e+05,7.449998151000000071e+05,1.262850285999999847e+06,6.388002541000000201e+05,1.173599993999999948e+06,1.089320669999999925e+06,2.458997889999999898e+05,5.740193099999999686e+04,3.799091699999999837e+05,1.937693964000000060e+07,2.946131553999999538e+06
3.099348649999999907e+06,6.377286500000000000e+06,1.863476830000000075e+06,1.837690374000000069e+06,2.144517260000000242e+05,5.222253950000000186e+05,5.222145139999999665e+05,8.113576909999999916e+05,1.471999114000000060e+06,7.343533620000000810e+05,1.370462416999999899e+06,1.433645489999999991e+06,3.591562029999999795e+05,1.188490357999999978e+05,5.619997600000000093e+05,1.745440416000000015e+07,3.844112906000000425e+06
5.149353620000000112e+06,9.530518900000000373e+06,2.917480180000000168e+06,2.685491790000000037e+06,3.688793728000000119e+05,8.224505150000000140e+05,8.240982118999999948e+05,1.206898972999999998e+06,1.920485163000000175e+06,9.986002330000000075e+05,1.588197439999999944e+06,1.492236514999999898e+06,3.423500349999999744e+05,8.215925217999999586e+04,4.295349699999999721e+05,2.642425696000000089e+07,3.934478211999999825e+06
5.239534379999999888e+06,6.834026099999999627e+06,3.568100401000000071e+06,3.181294819999999832e+06,5.272407626999999629e+05,9.819234797000000253e+05,9.834994954999999609e+05,1.496904004999999888e+06,2.570582672999999952e+06,1.449899054000000004e+06,2.401299060000000056e+06,2.189498239000000060e+06,4.752289940000000061e+05,9.046171929999999702e+04,9.117591280000000261e+05,2.683300517000000179e+07,6.068247139999999665e+06
2.778705509999999776e+06,4.775509099999999627e+06,2.348601069999999832e+06,1.806192330000000075e+06,3.287602106999999960e+05,6.538008451000000350e+05,6.534586519000000553e+05,1.057539739999999991e+06,1.675729283999999985e+06,8.920043399999999674e+05,1.586599729999999981e+06,1.481995504999999888e+06,3.443995829999999842e+05,6.966491009999999369e+04,5.988988199999999488e+05,1.697030107999999821e+07,4.081558547999999952e+06
1.442697010999999940e+06,3.638466500000000000e+06,6.345175860000000102e+05,7.084955740000000224e+05,5.456907559999999648e+04,2.213655189999999711e+05,2.214709800000000105e+05,2.970913499999999767e+05,6.020379070000000065e+05,2.718617951999999932e+05,4.496926170000000275e+05,3.993451790000000037e+05,1.125778865999999980e+05,3.722998881999999867e+04,1.687172200000000012e+05,8.092573297999999486e+06,1.167562890999999829e+06
3.064393069999999832e+06,7.819472500000000000e+06,2.644865270000000019e+06,2.033902939999999944e+06,3.671500470000000205e+05,8.106018140000000130e+05,8.105989510999999475e+05,1.191199141999999993e+06,1.882588229000000050e+06,8.892988279999999795e+05,1.433096219999999972e+06,1.266352861999999965e+06,3.180103040000000037e+05,9.042995909999999276e+04,3.736892600000000093e+05,2.151407078999999911e+07,3.481578604999999981e+06
3.582103000000000000e+06,7.068357500000000000e+06,1.615097651999999769e+06,2.034209979999999981e+06,1.696497325000000128e+05,4.213003932999999961e+05,4.209172523999999976e+05,6.618247983999999706e+05,1.182224989000000060e+06,6.417010402999999933e+05,1.212680722999999998e+06,1.084309580000000075e+06,2.399996139999999723e+05,6.008735371000000305e+04,4.887306300000000047e+05,1.779738633999999985e+07,3.085807901000000071e+06
5.403332860000000335e+06,1.014413900000000000e+07,3.518411149999999907e+06,3.302000773999999743e+06,4.460302161000000197e+05,8.749982120000000577e+05,8.749987378999999491e+05,1.350399631999999983e+06,2.058280053000000073e+06,1.098898300999999978e+06,2.011799219999999972e+06,1.941198790000000037e+06,4.770804510000000009e+05,1.525866228000000119e+05,7.267987900000000373e+05,2.907148894000000134e+07,5.309463873999999836e+06
3.903946379999999888e+06,7.180158900000000373e+06,2.369071961000000127e+06,2.232993870000000112e+06,2.998394560000000056e+05,6.026812389999999432e+05,6.014448767999999691e+05,8.965831898999999976e+05,1.405570764999999898e+06,6.793799028000000399e+05,1.065664112999999896e+06,8.850486800000000512e+05,1.853454989999999816e+05,5.086712930000000051e+04,2.473803479999999981e+05,2.017167053999999911e+07,2.434305768999999855e+06
2.566143919999999925e+06,4.852346620000000112e+06,1.255102470999999903e+06,1.223695085999999894e+06,1.144799008000000031e+05,3.545992502000000095e+05,3.546001820000000298e+05,5.202001172999999835e+05,9.812589451000000117e+05,4.805002261000000290e+05,8.484982650000000140e+05,8.350791099999999860e+05,2.147299899999999907e+05,5.373617631000000256e+04,2.673962299999999814e+05,1.270292672000000067e+07,2.219439770999999717e+06
3.181132319999999832e+06,5.393616500000000000e+06,1.538990760000000009e+06,1.560405684000000125e+06,1.629199727000000130e+05,4.494007065999999759e+05,4.490969246000000276e+05,7.334004059999999590e+05,1.159311790000000037e+06,5.182394810000000289e+05,8.738007340000000549e+05,8.640075000000000000e+05,2.204501689999999944e+05,6.930240097000000242e+04,3.347500900000000256e+05,1.514651455000000075e+07,2.362310893999999855e+06
1.606692574999999953e+06,3.808323600000000093e+06,8.546016269999999786e+05,7.994006409999999451e+05,7.516031930000000284e+04,2.277112930000000051e+05,2.282152875000000058e+05,3.553004525000000140e+05,6.635600955000000540e+05,3.377410138000000152e+05,5.320999390000000130e+05,5.109902979999999516e+05,1.313199860000000044e+05,2.805998372999999992e+04,1.863998699999999953e+05,8.956706904999999329e+06,1.388870076999999816e+06
3.160474319999999832e+06,4.526442509999999776e+06,2.437715399999999907e+06,1.945596100000000093e+06,2.848880325999999768e+05,7.323955113000000129e+05,7.328554165000000503e+05,1.307327399999999907e+06,2.036853473000000231e+06,1.038349859000000055e+06,2.001206700999999885e+06,2.003258990999999922e+06,5.033290470000000205e+05,1.280077704999999987e+05,7.039660400000000373e+05,1.820289801999999955e+07,5.339768548999999650e+06
2.112002089999999851e+06,4.851047870000000112e+06,1.384198479999999981e+06,1.164304430999999866e+06,1.301655087999999960e+05,4.558355920000000042e+05,4.558356294999999809e+05,6.199998750000000000e+05,1.131664284999999916e+06,5.356991872000000440e+05,1.130499260999999940e+06,1.194478810000000056e+06,2.915474770000000135e+05,8.205001274999999441e+04,4.270894500000000116e+05,1.284075294999999925e+07,3.125665009999999776e+06
2.018498679999999935e+06,4.683999269999999553e+06,1.084000669999999925e+06,9.969967811999999685e+05,1.128499594000000070e+05,2.963948005000000121e+05,2.961130736000000034e+05,4.352998033999999752e+05,8.691597109999998938e+05,3.730997897000000230e+05,7.097403640000000596e+05,6.368637779999999329e+05,1.287536515000000072e+05,1.958997826999999961e+04,2.244502500000000000e+05,1.116641253999999911e+07,1.719398021999999881e+06
4.188298569999999832e+06,7.122710700000000186e+06,2.545295509999999776e+06,2.186698339999999851e+06,3.640674409999999916e+05,6.946864668999999994e+05,6.943573662000000477e+05,1.197199329000000143e+06,2.038070325999999885e+06,1.143496992000000086e+06,1.893594793000000063e+06,1.590658544999999925e+06,3.540396220000000321e+05,8.795002560999999696e+04,4.596899400000000023e+05,2.217488103999999911e+07,4.385932925999999978e+06
4.263624040000000037e+06,7.012199099999999627e+06,3.348716310000000056e+06,2.557331183000000194e+06,5.245169522000000579e+05,9.073105079999999143e+05,9.045779335000000428e+05,1.326235730999999912e+06,2.157279580000000075e+06,1.165765030000000028e+06,1.871846661999999778e+06,1.859760225000000093e+06,4.978052050000000163e+05,1.768337638999999908e+05,7.574143699999999953e+05,2.416755637000000104e+07,5.163660225999999791e+06
4.494322686000000685e+06,8.682065099999999627e+06,2.789901930000000168e+06,2.419611140000000130e+06,4.291608250000000116e+05,8.226362709999999497e+05,8.242660720999999903e+05,1.278500300999999978e+06,2.297227040000000037e+06,1.336700489000000060e+06,2.380900808000000194e+06,2.395119941000000108e+06,7.313098109999999870e+05,3.277002056999999913e+05,1.139459459999999963e+06,2.537439185000000149e+07,6.974490225999999791e+06
7.437428650000000373e+06,1.245057150000000000e+07,4.095377529999999795e+06,3.528296410000000149e+06,6.605694242000000086e+05,1.144608859000000171e+06,1.144609404000000097e+06,1.905198118999999948e+06,3.204317200000000186e+06,1.988703383000000147e+06,3.556303770000000019e+06,3.095813205000000075e+06,8.246698240000000224e+05,3.369206859999999870e+05,1.282480784999999916e+06,3.755968047999999672e+07,9.096188269999999553e+06
1.737698949999999953e+06,4.135003100000000093e+06,1.006139140000000014e+06,8.622304207999999635e+05,8.557997735000000102e+04,3.312539625000000233e+05,3.314067691999999806e+05,5.073800497999999789e+05,9.423588670000000857e+05,4.480998260000000009e+05,8.805001779999999562e+05,9.071684499999999534e+05,2.315197200000000012e+05,7.427995704999999725e+04,4.193274699999999721e+05,1.038715106000000052e+07,2.512795774999999907e+06
6.352558259999999776e+06,1.214236440000000037e+07,3.630786870000000112e+06,3.140528109999999870e+06,5.287993480999999447e+05,8.919708359999998938e+05,8.900915509000000311e+05,1.427283101999999955e+06,2.290785703000000212e+06,1.162933253999999957e+06,1.943571471999999834e+06,1.763809770000000019e+06,5.402297870000000112e+05,2.256497231000000029e+05,7.064857199999999721e+05,3.245810142999999970e+07,5.179746472000000067e+06
6.631217500000000000e+06,1.412925719999999925e+07,3.210658160000000149e+06,3.252392750000000000e+06,3.971465709999999963e+05,8.898451990000000224e+05,8.898475897000000114e+05,1.377496021999999881e+06,2.540109803000000305e+06,1.456598268000000156e+06,2.680099049999999814e+06,2.477179770000000019e+06,6.317791579999999376e+05,2.330001130000000121e+05,1.271341486999999965e+06,3.477456906000000238e+07,7.293399577999999747e+06
6.315955700000000186e+06,1.027208640000000037e+07,3.954785529999999795e+06,3.388358520000000019e+06,5.425224649999999674e+05,1.005784005999999936e+06,1.005781802999999956e+06,1.495570951999999816e+06,2.329756754000000190e+06,1.269778165000000037e+06,2.202201611999999732e+06,1.947890550000000047e+06,4.849600189999999711e+05,1.312499777999999933e+05,7.241089899999999907e+05,3.158038028999999911e+07,5.490411149000000209e+06
5.212051660000000149e+06,8.075984200000000186e+06,3.485566370000000112e+06,2.787727319999999832e+06,6.075443120000000345e+05,9.377783370000000577e+05,9.377796240000000689e+05,1.482151029000000097e+06,2.233658395000000019e+06,1.229519105999999912e+06,2.003102120000000112e+06,1.940614719999999972e+06,6.626404969999999739e+05,3.634309089999999851e+05,1.004859959999999963e+06,2.698976035000000149e+07,5.974648206000000238e+06
3.185386600000000093e+06,5.383115799999999814e+06,1.643480989999999991e+06,1.574426770000000019e+06,2.207284928000000073e+05,5.062651505999999936e+05,5.055184929000000120e+05,7.487135450000000419e+05,1.429661324000000022e+06,7.329473893000000389e+05,1.347275489999999991e+06,1.199292500000000000e+06,3.280042079999999842e+05,1.055761456000000035e+05,5.762285400000000373e+05,1.593024455000000075e+07,3.556376883999999613e+06
4.336034200000000186e+06,8.294103299999999814e+06,2.962043040000000037e+06,2.480299529999999795e+06,4.401490639000000083e+05,8.377961130000000121e+05,8.377975755000000354e+05,1.376200429999999935e+06,2.272609010999999940e+06,1.193419469000000041e+06,2.253901132999999914e+06,2.139106759999999776e+06,5.786399980000000214e+05,2.098701410000000033e+05,8.736799899999999907e+05,2.503045173000000045e+07,6.055198022000000812e+06
3.490200959999999963e+06,6.061355700000000186e+06,2.337344890000000130e+06,1.982569530999999959e+06,2.881666259999999893e+05,6.682602129999999888e+05,6.679381816999999573e+05,1.052059506999999983e+06,1.667517023999999976e+06,8.746683299999999581e+05,1.662384659999999916e+06,1.552956064000000013e+06,3.578396250000000000e+05,9.227004132999999274e+04,6.099409100000000326e+05,1.909008096000000089e+07,4.275391299999999814e+06
2.391503203000000212e+06,5.001613200000000186e+06,1.341941860000000102e+06,1.277709060000000056e+06,1.299599827999999980e+05,3.934999246000000276e+05,3.931961712999999872e+05,5.976902179999999935e+05,1.020927309000000008e+06,4.946398679000000120e+05,1.004000507999999914e+06,9.773989870000000810e+05,2.205395639999999839e+05,3.842002674000000115e+04,3.821630999999999767e+05,1.304268080000000075e+07,2.622522185999999754e+06
3.830520680000000168e+06,7.609061099999999627e+06,2.226949479999999981e+06,1.987772010000000009e+06,2.694935694999999832e+05,6.201021790000000037e+05,6.210887010000000009e+05,8.973644859999999171e+05,1.356137883000000147e+06,6.771232634000000544e+05,1.191965032000000123e+06,9.709041300000000047e+05,2.575986430000000109e+05,6.267812477999999828e+04,3.219721500000000233e+05,2.009561335000000149e+07,2.805118080000000075e+06
2.479294375000000000e+06,5.835018900000000373e+06,1.813418500000000000e+06,1.444944070000000065e+06,2.343749579000000085e+05,5.175235599999999977e+05,5.174806677999999956e+05,7.293797700000000186e+05,1.246558462999999989e+06,6.366096404000000330e+05,1.174199206999999937e+06,9.658630300000000279e+05,2.223400369999999821e+05,5.016491457000000082e+04,2.968096699999999837e+05,1.545460290000000037e+07,2.709376858999999706e+06
5.659093540000000037e+06,7.933390500000000000e+06,4.682384580000000075e+06,3.676286560000000056e+06,6.580198519000000088e+05,1.290937635999999940e+06,1.292539114000000060e+06,1.843809598000000231e+06,2.569790129000000190e+06,1.240808679000000004e+06,1.831899000000000000e+06,1.682298919999999925e+06,4.492906309999999939e+05,1.419597191999999923e+05,5.846390100000000093e+05,3.084706019000000134e+07,4.690087280000000261e+06
4.598058089999999851e+06,8.712620000000000000e+06,2.980485729999999981e+06,2.456453720000000205e+06,5.021804001999999746e+05,6.913680370000000112e+05,6.913678670000000857e+05,9.898200159999999451e+05,1.577617638000000035e+06,7.602004653000000399e+05,1.410602701999999816e+06,1.222832620000000112e+06,3.006897160000000149e+05,1.043099061999999976e+05,4.040701699999999837e+05,2.396017196000000089e+07,3.442505113999999594e+06
7.527014129999999888e+06,1.084446559999999963e+07,4.672234459999999963e+06,3.866737270000000019e+06,7.316865191000000341e+05,1.291362209000000032e+06,1.289546669999999925e+06,1.877118286999999778e+06,2.894424213999999687e+06,1.537246139999999898e+06,2.803980040000000037e+06,2.729342109999999870e+06,8.123904830000000075e+05,2.987643429999999935e+05,1.419041234000000171e+06,3.653183550000000000e+07,8.063518209999999963e+06
5.192788799999999814e+06,9.055571199999999255e+06,2.639450040000000037e+06,2.511405100000000093e+06,2.553197419999999984e+05,6.858917359999999171e+05,6.855773974000000162e+05,9.542194290000000037e+05,1.500507993000000017e+06,6.004903344000000507e+05,1.188928887000000104e+06,1.111932290999999968e+06,2.948099949999999953e+05,9.399007400000000780e+04,5.038282600000000093e+05,2.408122176999999955e+07,3.193489506999999750e+06
4.216997750000000000e+06,9.650236900000000373e+06,2.016329760000000009e+06,1.922176040000000037e+06,2.399301400000000140e+05,5.429839701999999816e+05,5.426607070000000531e+05,8.996412149999999674e+05,1.446713161999999778e+06,6.769993941000000341e+05,1.326200339000000153e+06,1.314164449999999953e+06,3.085768470000000088e+05,8.889983387999999104e+04,5.018787500000000000e+05,2.215466903999999911e+07,3.539720220000000205e+06
4.155052120000000112e+06,7.601202900000000373e+06,2.700011359999999870e+06,2.371870095999999903e+06,3.931692531999999774e+05,6.663460193999999901e+05,6.661093771999999881e+05,1.019949520000000019e+06,1.720819199000000022e+06,8.859901470999999437e+05,1.583895514999999898e+06,1.465104139999999898e+06,4.527798789999999572e+05,1.156303692000000010e+05,4.249744000000000233e+05,2.218051998999999836e+07,4.042384303000000305e+06
6.245035669999999925e+06,1.078450109999999963e+07,3.473602016000000294e+06,2.853392209999999963e+06,4.887651989999999641e+05,1.044268589999999967e+06,1.042195749000000069e+06,1.547311041999999899e+06,2.559821714000000153e+06,1.328251240999999922e+06,2.552196109999999870e+06,2.158253060000000056e+06,5.465090729999999749e+05,1.574083975999999966e+05,8.089455000000000000e+05,3.136714453000000119e+07,6.223312140999999829e+06
3.893100399999999907e+06,8.176121799999999814e+06,2.182197319999999832e+06,2.061403500000000000e+06,2.487001119999999937e+05,6.131995139999999665e+05,6.146436080999999540e+05,8.993705300000000279e+05,1.425463229999999981e+06,6.523007341999999480e+05,1.336100669999999925e+06,1.271321620000000112e+06,3.059304810000000289e+05,7.020008442999998806e+04,4.338873599999999860e+05,2.076650075000000000e+07,3.417440214999999851e+06
6.652927969999999739e+06,1.414052980000000075e+07,3.972638810000000056e+06,3.378182109999999870e+06,6.629490550000000512e+05,1.059510178000000073e+06,1.059522280000000028e+06,1.661267584999999963e+06,2.577596955999999773e+06,1.389797329000000143e+06,2.598099073000000324e+06,2.416917370000000112e+06,6.293796210000000428e+05,2.189500650000000023e+05,1.070228500000000000e+06,3.655492207000000030e+07,6.933574628999999724e+06
2.729349509999999776e+06,6.549372700000000186e+06,1.209420600000000093e+06,1.181773739999999991e+06,1.215598837999999960e+05,3.803325789999999688e+05,3.799458134999999893e+05,5.700503469000000041e+05,9.998114040000000969e+05,4.523202440000000061e+05,9.411006579999999376e+05,7.932731300000000047e+05,1.470099049999999988e+05,2.668294150000000081e+04,2.489568099999999977e+05,1.457393682000000030e+07,2.157023444999999832e+06
3.398737649999999907e+06,7.295832099999999627e+06,1.739613376999999862e+06,1.780937870000000112e+06,1.708293481000000029e+05,4.265566755000000121e+05,4.284720396000000183e+05,6.107823512000000337e+05,1.082169398000000045e+06,4.954320546999999788e+05,8.533751517999999924e+05,7.448908699999999953e+05,1.893337250000000058e+05,5.147238567999999941e+04,2.847281099999999860e+05,1.742936285999999940e+07,2.123800242000000086e+06
