,0,1,FR1_contract,FR1_carryover,FR1_turnback,FR1_flood,FR2_contract,FR2_carryover,FR2_turnback,FR2_flood,SLS_contract,SLS_carryover,SLS_turnback,SLS_flood,SLF_contract,SLF_carryover,SLF_turnback,SLF_flood,ECH_contract,ECH_carryover,ECH_turnback,ECH_flood,CVC_contract,CVC_carryover,CVC_turnback,CVC_flood,KRR_contract,KRR_carryover,KRR_turnback,KRR_flood,TRR_contract,TRR_carryover,TRR_turnback,TRR_flood,WRR_contract,WRR_carryover,WRR_turnback,WRR_flood,KGR_contract,KGR_carryover,KGR_turnback,KGR_flood
0,3426.962291,2478.959242,233.0210652,0,34.66109036,1184.757533,22.65236127,0,0,651.6837055,1933.751929,0,44.26954282,1152.762301,888.0680819,0,12.25198974,247.7120975,1180.483071,0,0,82.57822577,0,0,0,0,530.5527115,0,0,427.9266514,155.5784002,0,9.383456099,268.4927721,12.26708929,0,2.08E-16,382.8019823,12.26708929,0,2.08E-16,382.8019823
1,3455.620871,2499.00834,515.0193348,15.43791051,0,412.7747001,208.8805772,0,126.2725443,889.2942336,1976.228009,243.3935001,66.96577992,1043.138816,906.8609458,32.07086387,8.304579904,262.2921696,1190.250575,0,0,84.51402594,0,0,0,0,626.2666637,31.63801822,0,182.9889829,125.0229688,0,16.78800605,55.13995368,47.78798165,0,31.39032332,266.8995901,47.78798165,0,31.39032332,266.8995901
2,2983.420073,2564.157375,774.3799878,95.92537095,4.888179583,87.08992839,84.04604555,8.916230142,0.010317844,97.45378353,2270.469518,226.4406267,48.96642595,553.1251282,919.6021217,41.95650178,6.434185642,273.779568,1203.577182,0,0,114.098209,0,4.1123658,0,0,308.3774247,72.84381451,0,41.53562046,74.47788764,0,0,0,110.2494473,0,37.94980482,109.4319358,110.2494473,0,37.94980482,109.4319358
3,3009.1198,2493.05869,563.5217934,2.165706219,39.95126591,587.2892385,229.6867785,0,3.482071902,751.7723965,2031.26078,475.7693836,78.73027889,374.6907419,941.6804328,39.88037303,5.276658618,196.2910413,1231.356637,0,0,72.25447847,0,19.76330429,0,0,620.6654884,38.20946305,0,148.4497201,121.252901,0,7.44994245,54.35630891,25.47017239,0,5.241559211,331.7563507,25.47017239,0,5.241559211,331.7563507
4,2378.643692,2456.108843,751.2295222,18.81182362,15.43884504,342.0058512,184.9787019,0.875536605,0.224586304,531.693119,1676.424044,335.3301488,66.30257553,641.4671156,888.2915589,30.84140713,6.472361843,225.4904567,1208.302673,0,0,69.50891001,0,4.134807821,0,0,409.1166953,42.99166166,0,33.07128137,105.7926882,0,2.948629133,64.55870249,70.01150053,0,39.30827881,209.3929529,70.01150053,0,39.30827881,209.3929529
5,3735.752396,2538.21691,464.2270731,2.315595324,0.829912372,685.0747859,42.32402966,0.355392812,24.62126446,960.6270206,2476.653935,112.0691432,74.91350729,534.225138,926.9413489,35.64130853,4.631212505,240.8042026,1209.221277,0,0,78.2255669,0,23.63219731,0,0,579.0901304,69.01926726,0,6.804300035,106.7484001,0,0.21091464,52.8066165,66.20665057,2.78E-17,30.64909465,239.2739823,66.20665057,2.78E-17,30.64909465,239.2739823
6,2654.954885,1807.892624,639.6768299,153.0208243,17.61664978,69.1813043,51.26590328,0,1.217209543,75.42995836,1951.270666,405.7593627,34.22087271,241.7104648,407.4124814,40.79151032,1.251170066,133.2765639,1228.627489,0,0,56.3011136,0.294905393,22.37917912,0.589810787,0,358.0942633,12.49649922,6.180148095,40.36746627,66.85878082,0,3.362055139,0.508771294,131.7842276,0,40.6149563,48.89383315,131.7842276,0,40.6149563,48.89383315
7,2466.712741,2215.78429,717.2635881,12.92039606,1.780057368,45.13106529,67.10194497,0,0.34443336,45.36538804,1788.689212,468.5343811,7.223149804,129.0936137,957.2088899,7.883879665,2.630223542,0,950.4701033,0,0,0,7.01468809,11.93279878,3.81776612,0,297.1350664,27.58527015,0,0,58.87613849,0,0.963166923,0,142.6536226,0,50.10861991,31.63576992,142.6536226,0,50.10861991,31.63576992
8,3153.276876,2426.754351,610.3702902,9.115340116,0,433.3187793,294.5579234,0,18.14978798,736.0775591,1980.467796,391.679983,99.42614388,596.4828054,796.5729276,109.0340623,5.633314819,326.0219737,1203.618338,0,0,128.3190501,0,23.51896066,0,0,710.5773643,46.48299238,0,8.054554047,100.0584584,0,5.686808858,23.21230592,69.81080959,0,31.94774449,244.6988101,69.81080959,0,31.94774449,244.6988101
9,2931.691498,2539.466471,741.9699849,38.91834518,0,66.01468227,682.1800316,2.625354598,21.81098148,87.43249,2406.331123,359.1345125,56.30879499,7.915237419,897.6636226,28.2071376,5.794085582,239.2564107,1224.947374,0,0,104.6174527,0,28.29490861,0,0,541.9048616,19.87653239,0,16.47310374,89.76645659,0,2.921638105,0,110.4293049,0,20.99769426,141.4042687,110.4293049,0,20.99769426,141.4042687
10,3379.412131,2399.918453,546.4789886,4.146400639,16.80517151,863.7773252,44.67635057,0.142449609,0,470.6737553,1977.583836,443.3059468,40.07519004,765.426072,799.2140638,39.31149214,4.347105069,241.7960063,1232.540796,0,0,83.4457714,0,18.81759611,0,0,629.5924222,63.52340507,0,25.28375036,103.9964321,0,7.661085849,152.7447745,46.02728583,0,34.31704549,286.132078,46.02728583,0,34.31704549,286.132078
11,3192.093001,2391.134378,694.2188108,10.59958386,5.884600207,168.0844601,602.0055615,0,7.82229142,342.2714556,2104.555254,396.368865,43.16370529,445.2998167,809.1047161,27.69565876,5.383671022,213.4471024,1243.967513,0,0,79.25008457,0,12.31338795,0,0,570.4475643,68.52246324,0,0,104.6656648,0,10.64806481,22.03788429,63.97849127,0,30.09899287,242.1354231,63.97849127,0,30.09899287,242.1354231
12,2750.500193,1994.456856,743.6681333,41.1603228,9.521184509,36.2476899,280.1790679,28.21542232,4.170268187,66.57087957,1781.335672,207.23238,21.30196649,533.1260246,394.8848324,28.82579997,0.719749767,266.879206,1206.944004,0,0,113.2015915,4.494951377,8.761480745,0,0,424.5848139,65.49358971,0,3.026327509,70.16284584,0,7.342245217,0,142.0491392,0,48.42673973,37.44189303,142.0491392,0,48.42673973,37.44189303
13,2745.377709,2218.707934,744.4535663,3.154724392,0.914721406,291.9464211,47.73155419,0.259959185,0.31805737,314.8297645,2120.541001,475.9532785,8.916082255,167.2779565,836.0050796,0,2.187348736,50.70872795,1238.572347,0,0,23.69915025,0,11.99651584,0.323129251,0,291.8006155,72.18623461,23.14093311,0,67.30354023,0,0.745462474,0,120.9598154,3.47E-17,43.77037722,82.51661325,120.9598154,3.47E-17,43.77037722,82.51661325
14,1672.449639,1256.859107,759.4439822,8.301707242,5.444681496,30.38147668,230.2626773,0,1.716381659,53.39275384,1401.935226,405.0726115,1.353281648,62.13317747,148.4432294,30.03658174,0,0,1243.988143,0,0,0,0,18.93959315,0,0,362.1354219,51.94,3.919983899,0,108.0479196,0,6.924982016,0,123.5528281,3.47E-17,66.5856936,122.8151547,123.5528281,3.47E-17,66.5856936,122.8151547
15,3108.947137,2428.356496,724.3498557,3.456442076,1.5478037,264.2270388,124.1758515,0.326466469,0.809150705,77.32982076,2119.068476,210.749225,37.20553485,426.4074784,776.5861556,0,7.700315552,136.1539858,1223.327464,0,0,60.32663284,0,17.86193652,0,0,332.982893,80.42901822,4.952942801,0,76.12142549,0,2.128982764,0.02695616,122.0336418,3.47E-17,38.4789181,104.1183141,122.0336418,3.47E-17,38.4789181,104.1183141
16,3327.142693,1783.656811,656.9547461,8.715014197,0.008803777,189.4595516,425.0974705,1.50422948,49.54924921,398.3214632,2200.888059,313.1034166,34.16715411,604.451387,428.552586,22.11424333,2.788692993,280.2507798,1248.480779,0,0,113.0171959,7.161895926,11.57621384,0.345194737,0,526.5041872,38.31107655,0,13.13732103,92.39099466,0,0,0.02900998,88.92950708,2.78E-17,26.07853437,197.7542374,88.92950708,2.78E-17,26.07853437,197.7542374
17,2791.027157,2027.523572,698.8801368,14.50573284,7.582328666,76.10489479,420.7644114,0,0.645328909,118.5019649,1951.538077,344.832494,4.814477032,484.7703717,416.8470015,0,0.70227651,68.68845709,1221.941841,0,0,30.7944761,0,6.5507537,0,0,567.4487021,13.62985871,0,82.48555533,69.69000857,0,8.087365916,1.717029446,99.70404698,0,42.72754515,170.6960507,99.70404698,0,42.72754515,170.6960507
18,935.016935,833.6261146,267.2032252,6.698122531,0,125.6879795,2.922334853,1.630169097,0,76.33396126,1064.04132,251.0622724,0,0,123.4109547,0,0,0,947.2989694,0,0,0,0,9.642857143,0,0,117.8231244,76.08814108,0,0,32.34223498,0,0,0,97.04465005,3.47E-17,15.54005353,52.85751499,97.04465005,3.47E-17,15.54005353,52.85751499
19,2039.591242,2091.492573,719.3133877,2.049088794,0,51.39082428,570.8019346,0,5.158933628,62.37219654,1754.431178,28.14184105,2.336122954,0,608.3490423,0,0.231806183,0,1242.636432,0,0,0,0,3.87E-16,0,0,260.9710107,26.91207854,20.70525477,0,88.99347468,0,0,0,129.7466496,0,55.81836369,84.76004331,129.7466496,0,55.81836369,84.76004331
20,2053.176133,1847.118747,625.3860402,6.072744633,2.653710628,308.210195,20.8449513,1.234987812,1.395032519,78.88937503,2082.399059,127.4963607,0,0,556.4693101,17.71981009,0,26.3681096,1229.94091,0,0,12.49347223,0,54.10199182,0,0,332.0713437,16.07740068,0,0,58.05931708,0,0,0,112.430464,3.47E-17,63.17431839,45.32743676,112.430464,3.47E-17,63.17431839,45.32743676
21,2542.331667,2385.175126,669.8210112,4.969049968,0,202.6066461,534.2094143,0,46.53906611,300.1296892,2279.164334,29.0134777,45.68757773,148.2908538,903.4464919,2.49E-14,7.378472081,95.15384516,1247.69558,0,0,44.0908697,0,25.51921205,0,0,446.3053262,27.58215646,12.03881283,30.03869537,109.8867192,0,11.17658544,23.67754499,68.57650595,0,34.28909089,266.4285864,68.57650595,0,34.28909089,266.4285864
22,2988.576247,2019.775511,770.5339267,12.49738884,0.774129725,121.7580483,169.5263929,0.39026088,0.109964885,179.6601342,2416.188692,28.17498569,11.8392528,33.34355131,657.8809516,37.54000053,0.750735354,130.6425177,1237.637332,0,0,58.35487256,0,27.62151343,0,0,174.0858907,94.98381615,0,0,74.80449287,0,0.48368961,0,113.260397,3.47E-17,33.30499392,83.30842664,113.260397,3.47E-17,33.30499392,83.30842664
23,1413.455985,1320.786345,594.197293,3.938089894,0,27.66189924,5.325416585,0.089805147,0,50.13350987,1364.571489,393.8369742,0,22.27974068,307.242671,0,0,0,951.508272,0,0,0,0,0,0,0,178.2517788,43.97134725,0,0,58.06441324,0,0,0,142.2083081,0,41.73827536,35.89894655,142.2083081,0,41.73827536,35.89894655
24,2079.326214,1567.759217,589.251403,6.595298751,8.044915428,63.59170036,10.01042849,0,0,36.35816445,2111.861148,84.12465287,15.84485451,0,557.7870513,0,0.017503853,0,959.143008,0,0,0,0,12.43154469,0,0,238.3386353,34.19678695,6.601350477,0,68.92788676,0,1.640717074,0,147.3506058,0,42.36988198,33.73514121,147.3506058,0,42.36988198,33.73514121
25,1223.946322,1023.780155,326.6318066,10.68833811,0,72.68826209,3.962872839,0,0,38.64825254,1213.937311,12.95708751,0,0,149.022414,6.139828266,0,0,949.8205808,0,0,0,0,27.0851619,0,0,85.30845612,27.79381703,0,0,46.59460012,0,0,0,107.903663,0,10.88155117,37.41411046,107.903663,0,10.88155117,37.41411046
26,2528.554589,2086.901773,641.3405778,10.24912997,0,210.1223285,618.4218772,0,70.78624374,387.2284408,2233.484195,19.21497823,23.04178412,142.3962207,649.5309216,0,4.391738247,22.05196224,1239.935659,0,0,10.16093349,0,47.58293165,0,0,552.4072958,1.151722314,0,0,115.8519107,0,8.624543141,7.427724139,86.09997765,0,27.16458428,242.7453004,86.09997765,0,27.16458428,242.7453004
27,1580.419501,1239.670401,763.6830024,52.38545474,3.327644485,36.23952434,137.7144425,10.38490008,0,44.35789027,1559.87724,9.740367077,2.676992041,0,109.9338086,8.96759596,0,0,1256.735701,0,0,0,0,16.07142857,0,0,303.392665,63.73989314,24.99771597,0,125.2083839,0,4.086158066,0.109012967,133.3402259,3.47E-17,56.83895578,62.50362026,133.3402259,3.47E-17,56.83895578,62.50362026
28,908.2092691,1144.140512,621.1679579,4.658340485,0,67.28648403,4.867142064,0,0,44.85361107,1085.26236,6.058578389,0,0,215.046323,0,0,0,951.5012383,0,0,0,0,5.17903371,0,0,154.5655563,63.51365455,2.983931856,0,38.7380902,0,0,0,103.8780329,5.55E-17,34.74086971,42.55811203,103.8780329,5.55E-17,34.74086971,42.55811203
29,2372.999359,1838.029335,697.9753634,9.616368734,1.750904046,121.8562847,431.5292631,0,3.802418546,167.6420211,2139.099421,29.1562512,15.36303091,0,381.146868,0,0.059450928,0,1264.002192,0,0,0,0,1.974601527,0,0,274.4791862,31.87823078,0,0,80.65146135,0,5.658039073,0,127.3112513,0,47.81772947,129.9164073,127.3112513,0,47.81772947,129.9164073
30,3137.746002,2396.563494,722.7499975,19.24310821,0,360.0688135,373.1893884,2.962819225,22.89637304,232.8332634,2524.989657,58.62591543,50.79925482,208.3324908,841.1493588,7.628637575,8.894552357,146.0339119,1248.496778,0,0,64.6904551,0,42.56015603,0,0,511.0816238,73.19577977,0,6.072836961,121.4972301,0,12.50082906,25.63365406,86.32794337,3.47E-17,25.76186437,242.8125409,86.32794337,3.47E-17,25.76186437,242.8125409
31,2828.025507,1982.060106,648.0792585,9.430180006,3.855445521,338.932302,307.8773745,0,10.79732397,511.8254852,2129.172548,273.7619674,19.64056862,264.1307498,673.764541,35.03564614,2.501535634,40.05536363,1234.294517,0,0,17.92938837,0,9.280561648,0,0,415.381393,40.50971158,0,260.1460064,105.6063561,0,8.534320993,132.2618595,50.8003368,3.47E-17,33.72637239,295.068471,50.8003368,3.47E-17,33.72637239,295.068471
32,3492.501839,2506.846091,445.6532988,22.53374291,0,587.8316465,91.24608854,1.534635761,106.8685932,934.911477,1908.167187,146.3498276,45.43129678,900.4760658,778.1764973,0,7.569063433,308.3894558,1215.631743,0,0,120.9718076,0.295324685,5.90983371,0,0,383.1161932,48.21760932,0,317.9454247,112.4970211,0,0,136.6681422,22.31778394,0,31.48154151,332.306337,22.31778394,0,31.48154151,332.306337
33,1527.870462,1355.601552,697.9080355,181.1990076,6.91456276,81.8212699,12.47648261,15.51457376,0,86.97338824,1340.8143,322.8928509,0,207.6419746,196.670237,26.61419733,0,0,1255.482575,0,0,0,0,16.01821828,0,0,347.4786033,89.00400932,6.839273479,0,89.47515691,0,2.878736576,17.56427721,104.6250863,0,73.56843503,104.4429274,104.6250863,0,73.56843503,104.4429274
34,2636.926158,2271.609378,739.6786858,14.59369397,4.468332186,415.7950322,181.1182028,0,0,372.7289222,2264.320012,83.44806472,34.4533756,0,837.4970574,0,2.693020857,0,1254.671893,0,0,0,0,11.89386417,0,0,488.1299073,51.94,0,0,122.8168855,0,7.121811952,70.58450731,84.65246649,3.47E-17,40.84651778,273.1197181,84.65246649,3.47E-17,40.84651778,273.1197181
35,3118.560687,2395.568275,591.2103555,9.754213372,16.85118909,469.2965734,248.1573994,0,0.933516712,373.048326,2359.73562,269.7452982,47.85735136,446.8368547,710.911448,33.15089561,4.889096322,295.1416649,1248.57572,0,0,125.6127162,0,24.41219141,1.689566088,0,473.8761627,36.6571521,0,220.1619013,110.4629761,0,9.034869262,55.74939626,43.77594698,2.78E-17,26.7227798,311.099239,43.77594698,2.78E-17,26.7227798,311.099239
36,3259.553612,2498.557249,693.2057618,29.91606329,0,168.1383261,453.1516023,0.73358813,16.4566352,301.503063,2424.179091,138.7427523,14.07985245,388.5370436,753.8147969,22.44990837,1.238852391,303.291535,1251.032904,0,0,128.1736758,0.168697645,22.34133281,0,0,599.6689927,79.31270474,0,11.54855924,103.8123381,0,17.18142311,22.96677381,60.05404602,0,31.89723471,272.3723458,60.05404602,0,31.89723471,272.3723458
37,3087.303299,1835.123621,661.8295078,18.44426036,0,368.5604622,389.8129162,4.373189982,31.33364849,599.2288507,1704.567146,256.6895004,40.59033875,1074.198076,422.6170258,26.3988525,5.813295852,322.3286844,1245.823379,0,0,122.7979879,7.19245398,7.505170083,0,0,496.895498,19.78461763,0,188.8593819,112.4991599,0,9.329735244,175.2944018,48.09443119,0,37.66242168,302.8887814,48.09443119,0,37.66242168,302.8887814
38,2544.827639,2059.024991,716.4700532,48.16309399,9.270527879,34.85012049,350.0279212,4.937496012,1.625615002,54.41828321,2137.264232,77.06820824,0,108.9864227,493.8086894,0,0,0.614363883,1238.640752,0,0,0.281498918,0,0,0,0,406.3936345,81.07397236,0,0,105.4450306,0,0,0.085300394,114.9401272,0,57.35138574,115.5513363,114.9401272,0,57.35138574,115.5513363
39,3127.331237,1960.661618,734.6429186,5.474217765,0.328268829,190.8937724,470.3183709,0.198691917,17.02626747,199.8560073,1831.061972,56.17097523,41.2206507,801.4000613,427.2642017,3.121992446,4.764153901,271.5703554,1252.387513,0,0,103.4030507,6.054015622,0.964285714,1.890081805,0,573.8477141,64.87566191,0,10.88580606,134.8396882,0,9.424164354,41.25340717,62.52698037,3.47E-17,43.0544364,278.5573628,62.52698037,3.47E-17,43.0544364,278.5573628
40,2965.645255,2369.458893,753.7027264,5.896761357,5.540025391,259.8989177,275.7012615,0.116538094,0.470103291,372.0026365,1801.195072,151.1248975,53.04457341,908.3057356,551.3343727,0,7.674133399,345.6877929,1261.554117,0,0,136.6855171,9.271266132,0,1.72901353,0,509.2445828,13.53925699,0,76.96532581,102.9989815,0,7.852605481,2.243522743,90.1495438,2.78E-17,41.5518678,181.8599783,90.1495438,2.78E-17,41.5518678,181.8599783
41,2545.320115,1735.025604,736.6606033,3.457912363,2.251221003,83.74220225,95.37289051,0.916871447,0.242506162,139.9722598,1435.919857,242.8949518,0,540.9001286,130.1139785,1.78E-15,0,285.761326,1258.007728,0,0,120.8256653,9.413883561,4.821428571,0,0,281.8626731,69.49834024,37.80066979,0,65.23504423,0,1.873376037,0,94.2182862,0,78.38477042,97.90970593,94.2182862,0,78.38477042,97.90970593
42,2333.201108,1710.553628,744.1016137,8.636194711,10.86310424,69.38465637,253.8481377,0,1.675136057,79.84407882,2133.031102,421.315634,0,0,393.2794156,0,0,0,1263.578106,0,0,0,8.148896206,0,0,0,209.9320126,35.29593705,0,0,60.32037999,0,2.332879685,0,140.3789261,0.01639284,56.98896196,65.99061088,140.3789261,0.01639284,56.98896196,65.99061088
43,2623.889887,1746.208985,737.6874716,1.857773052,5.088197956,30.89549784,303.9745903,0.704015834,5.962005791,55.26412784,2027.190041,170.1299921,13.36111745,222.4830629,320.8551799,0,0.92582289,107.1927747,1264.701591,0,0,48.32053073,6.184858556,17.2788681,1.822040434,0,213.0185424,35.21757923,16.73914245,0,68.21419376,0,4.455576656,0,144.0187483,0.005033566,38.05701177,34.92316604,144.0187483,0.005033566,38.05701177,34.92316604
44,2135.16454,1704.026169,760.0708264,3.149949424,4.63793361,112.0863653,182.1328384,0.323728389,1.188412758,93.02473068,1950.390879,262.70835,17.02964728,12.49019798,387.3610813,0,3.805499359,0,1265.250148,0,0,0,4.739633179,12.86622257,3.860641298,0,330.6754574,16.46983983,0,0,78.15097379,0,4.299381726,0.0161124,127.7866721,0,41.54654124,93.884699,127.7866721,0,41.54654124,93.884699
45,3239.371803,1944.741511,751.0517271,1.021188843,2.93621477,234.5346051,190.894413,0.669519423,1.086143516,369.8414253,2168.926675,150.591864,7.252785341,654.0359898,479.4164985,0,0.918892419,238.5904475,1245.653617,0,0,91.49252342,7.300053859,0.704450562,0,0,316.4658402,18.16264096,0,47.98322146,68.46442284,0,2.220084631,87.12257709,90.66691648,2.78E-17,41.38709825,141.923118,90.66691648,2.78E-17,41.38709825,141.923118
46,3562.428974,2507.423412,587.7679274,3.830340982,0,278.985344,300.3506565,0,44.53355888,551.8302844,2136.117134,259.5952229,47.70779175,785.7568225,740.0146319,0,9.214470615,191.5523465,1231.106045,0,0,72.90468565,2.479442268,3.220782272,0,0,387.2250757,76.10945883,0,265.0354852,109.0927813,0,0,114.611046,20.97175301,2.78E-17,21.35528443,318.8958677,20.97175301,2.78E-17,21.35528443,318.8958677
47,2806.165688,2415.431858,744.1045247,83.58085897,8.456468477,49.48535922,316.3586193,3.166217424,0.039804606,68.83252504,2035.500756,294.8983065,19.28762384,496.0563737,710.9175009,28.54829316,1.136995684,309.1850691,1238.297138,0,0,124.3671136,0.368340253,14.47557715,0,0,385.8733885,62.45590906,8.305486612,55.77861939,100.1200021,0,3.266293243,27.93135059,105.9782671,0,42.58687474,114.9858156,105.9782671,0,42.58687474,114.9858156
48,3003.10486,2400.447684,755.5275465,6.576678267,6.035388981,79.69551702,284.1739298,1.754704099,3.991075373,119.4116396,2388.903917,219.4612892,17.99785524,258.6207252,610.2958836,21.55749551,2.288978134,366.7543144,1252.75363,0,0,148.9012791,1.164918355,17.19749302,0,0,392.4040905,101.0648102,0,0,96.58806906,0,0,0.028453939,118.6072195,0,43.7844228,126.9458306,118.6072195,0,43.7844228,126.9458306
49,2148.350415,1918.820883,774.836816,5.824732875,1.792864504,42.71702816,208.0326823,0.305033218,0,47.68163188,1665.223324,267.1341211,11.56841268,381.3595144,390.9518775,15.4214639,2.184013387,242.869778,1271.075214,0,0,96.68652628,5.012303012,15.42060444,0,0,219.3612092,51.94,30.41606729,0,75.52604997,0,1.46530009,0,120.6248376,2.78E-17,56.11032728,84.13599184,120.6248376,2.78E-17,56.11032728,84.13599184
50,3251.817537,2295.833702,660.5824732,1.415400028,0,329.2078322,571.3779051,0.72686495,48.39715466,597.9286784,2435.375957,28.73306369,36.07974066,365.2484796,661.7949371,0,4.467107251,152.7968419,1257.644796,0,0,55.88647933,7.964564059,17.56327737,0,0,629.0323686,31.62219902,0,0,109.1527991,0,15.34800854,90.53357623,60.85039624,0.002567955,37.17937199,252.5311937,60.85039624,0.002567955,37.17937199,252.5311937
51,2760.808968,2203.353529,745.19822,23.67703709,0,167.7043753,191.6517164,3.238443392,0,96.52232661,2084.043768,259.540408,4.814999388,289.3372407,608.0170522,22.09273317,0.392848093,201.874229,1250.817604,0,0,90.48222649,2.351303539,18.47220097,0,0,341.9283582,67.6857213,34.02389205,0,69.38056189,0,0,0,118.1648853,0,45.73371532,98.0330745,118.1648853,0,45.73371532,98.0330745
52,3427.767239,2434.726025,554.8777166,7.90103689,0.046017818,226.8625392,344.5896547,1.384432922,81.97867559,529.0226081,1918.612061,121.2179551,50.4459343,957.9197213,675.5536535,16.05011724,7.543838908,332.0984696,1211.591235,0,0,129.0174923,10.87678289,4.483623474,0,0,457.8230774,35.55333357,0,186.9801725,112.4672251,0,0,38.67271642,39.78079734,2.78E-17,37.16031064,280.4720384,39.78079734,2.78E-17,37.16031064,280.4720384
53,2816.779182,1983.634603,645.8524416,134.4842112,8.749128147,53.88784308,55.00682089,11.55474237,0,63.22023954,1736.287644,327.4396909,0.666241419,605.4343595,317.5721306,18.73953565,0.041893502,345.8053452,1235.492175,0,0,134.3898717,5.045551572,16.87423144,0,0,202.2601393,105.3591327,10.38634948,0.35404245,63.60333211,0,2.11790782,5.674762186,97.08304854,0,57.81711728,57.17259601,97.08304854,0,57.81711728,57.17259601
